timestamp_iso,timestamp_unix,source_addr,sequence,node_id,n_antennas,n_subcarriers,frequency_mhz,rssi_dbm,noise_floor_dbm,mean_amplitude,rms_amplitude,smoothed_amplitude,amplitude_count
2026-07-25T00:19:33.985+05:30,1784918973.985559,192.168.31.221:59817,3282,1,1,192,2462,-68,-98,13.333530,16.018544,13.948012,192
2026-07-25T00:19:34.009+05:30,1784918974.009161,192.168.31.221:59817,3283,1,1,192,2462,-67,-98,13.034179,15.957789,13.911866,192
2026-07-25T00:19:34.045+05:30,1784918974.045010,192.168.31.221:59817,3284,1,1,192,2462,-67,-98,13.533846,16.149368,13.900410,192
2026-07-25T00:19:34.067+05:30,1784918974.067216,192.168.31.221:59817,3285,1,1,192,2462,-66,-98,13.031914,15.891560,13.859890,192
2026-07-25T00:19:34.103+05:30,1784918974.103283,192.168.31.221:59817,3286,1,1,192,2462,-67,-98,11.190406,13.385899,13.763764,192
2026-07-25T00:19:34.144+05:30,1784918974.144030,192.168.31.221:59817,3287,1,1,192,2462,-68,-98,13.225634,15.746031,13.708878,192
2026-07-25T00:19:34.184+05:30,1784918974.184473,192.168.31.221:59817,3288,1,1,192,2462,-67,-98,13.464141,15.532225,13.701462,192
2026-07-25T00:19:34.203+05:30,1784918974.203871,192.168.31.221:59817,3289,1,1,192,2462,-67,-98,13.796609,16.254967,13.676177,192
2026-07-25T00:19:34.244+05:30,1784918974.244421,192.168.31.221:59817,3290,1,1,192,2462,-67,-98,13.877370,15.982738,13.661300,192
2026-07-25T00:19:34.264+05:30,1784918974.264051,192.168.31.221:59817,3291,1,1,192,2462,-67,-98,13.933709,16.076153,13.669313,192
2026-07-25T00:19:34.305+05:30,1784918974.305591,192.168.31.221:59817,3292,1,1,192,2462,-68,-98,13.793858,16.752798,13.643585,192
2026-07-25T00:19:34.325+05:30,1784918974.325427,192.168.31.221:59817,3293,1,1,192,2462,-68,-98,14.118772,17.297790,13.636445,192
2026-07-25T00:19:34.367+05:30,1784918974.367294,192.168.31.221:59817,3294,1,1,192,2462,-67,-98,14.278581,18.997396,13.631030,192
